horse_id,sire_id,sire_name,damsire_id,damsire_name
2012102111,000a000006,トワイニングTwining(米),1990109700,ホワイトマズルWhite Muzzle(英)
2012102116,000a010d7d,ルールオブローRule of Law(米),1993109188,ダンスインザダーク
2012102117,000a010542,エンパイアメーカーEmpire Maker(米),000a00033a,サンデーサイレンスSunday Silence(米)
2012102118,000a01176a,パイロPyro(米),1988101025,トウカイテイオー
2012102119,2003110212,キンシャサノキセキ,000a000013,アフリートAfleet(加)
2012102123,1998190004,ファルブラヴFalbrav(愛),1995103211,スペシャルウィーク
2012102126,1994108729,ステイゴールド,1999110099,シンボリクリスエス
2012102129,2002100877,ヴァーミリアン,1998110135,クロフネ
2012102136,1996110138,サウスヴィグラス,000a000258,ノーザンテーストNorthern Taste(加)
2012102139,000a010eaa,スニッツェルSnitzel(豪),1993190010,チーフベアハートChief Bearhart(加)
2012102144,1999106689,ゴールドアリュール,000a00035e,ティンバーカントリーTimber Country(米)
2012102147,000a01176a,パイロPyro(米),1993190001,エリシオHelissio(仏)
2012102150,2001103312,ブラックタイド,000a0000df,デヒアDehere(米)
2012102151,2001103189,スウィフトカレント,1997110025,アグネスデジタル
2012102157,2001103435,カンパニー,000a00033a,サンデーサイレンスSunday Silence(米)
2012102158,1995104427,キングヘイロー,1992109450,ジェニュイン
2012102159,1997105873,ダイタクリーヴァ,1988101025,トウカイテイオー
2012102163,000a010a10,ロージズインメイRoses in May(米),000a000013,アフリートAfleet(加)
2012102164,000a010eaa,スニッツェルSnitzel(豪),1996107396,アドマイヤベガ
2012102169,2004100933,ローレルゲレイロ,000a00010f,エンドスウィープEnd Sweep(米)
2012102173,000a01176a,パイロPyro(米),000a001dd9,Dynaformer
2012102178,1997106560,スターリングローズ,000a0000b0,コマンダーインチーフCommander in Chief(英)
2012102179,1994109686,タイキシャトル,000a000d48,キンググローリアスKing Glorious(米)
2012102180,1994109686,タイキシャトル,000a000d6b,ヘクタープロテクターHector Protector(米)
2012102184,2001103038,ハーツクライ,000a010270,High Chaparral(愛)
2012102185,2002100877,ヴァーミリアン,000a000134,フォーティナイナーForty Niner(米)
2012102188,000a010541,アルデバランIIAldebaran(米),000a000082,ブライアンズタイムBrian's Time(米)
2012102192,2001100650,メイショウボーラー,000a000082,ブライアンズタイムBrian's Time(米)
2012102194,2002100978,カネヒキリ,1994109686,タイキシャトル
2012102200,000a010542,エンパイアメーカーEmpire Maker(米),000a000134,フォーティナイナーForty Niner(米)
2012102202,1998110056,モルフェデスペクタ,1997105873,ダイタクリーヴァ
2012102207,2001103890,スズカマンボ,000a0001aa,ジョリーズヘイローJolie's Halo(米)
2012102209,2002100978,カネヒキリ,000a0019b4,Silver Hawk
2012102210,2005101358,ディープスカイ,000a00fcdd,More Than Ready
2012102212,2002100996,サムライハート,000a0003bd,マルゼンスキー
2012102222,1992103687,マーベラスサンデー,000a000348,タバスコキャットTabasco Cat(米)
2012102224,2002104665,ワイルドワンダー,000a000d4b,エブロスEbros(米)
2012102231,000a011135,チチカステナンゴChichicastenango(仏),000a000054,Barathea
2012102235,1996110138,サウスヴィグラス,000a000d5d,アジュディケーティングAdjudicating(米)
2012102241,000a010542,エンパイアメーカーEmpire Maker(米),1995103211,スペシャルウィーク
2012102243,000a011996,ハービンジャーHarbinger(英),000a001be1,Gone West
2012102244,2001103460,キングカメハメハ,1993109188,ダンスインザダーク
2012102246,2002100816,ディープインパクト,1983109006,トニービンTony Bin(愛)
2012102251,1994108729,ステイゴールド,000a000093,カーネギーCarnegie(愛)
2012102252,2006110007,ブレイクランアウト,000a001d37,A.P. Indy
2012102253,000a011099,シニスターミニスターSinister Minister(米),000a000221,マイニングMining(米)
2012102257,000a00fe9b,プリサイスエンドPrecise End(米),000a00025e,オジジアンOgygian(米)
2012102259,000a011227,フォーティナイナーズサンFourty Niners Son(米),1997103400,アグネスフライト
2012102260,000a00fe9b,プリサイスエンドPrecise End(米),000a000d48,キンググローリアスKing Glorious(米)
2012102265,1992103687,マーベラスサンデー,000a000d9b,ウェイオブライトWay of Light(米)
2012102270,2005101358,ディープスカイ,000a002090,Ashkalani(愛)
2012102271,2005110186,ゴスホークケン,1997110258,マルターズライオン
2012102277,2000101550,オレハマッテルゼ,1995108676,グラスワンダー
2012102279,1995103211,スペシャルウィーク,2001103460,キングカメハメハ
2012102281,1995108558,マイネルラヴ,2000101426,ネオユニヴァース
2012102287,2002100996,サムライハート,1997110161,エイシンプレストン
2012102290,1993109220,フサイチコンコルド,1989109110,パラダイスクリークParadise Creek(米)
2012102293,1994108729,ステイゴールド,000a0021d8,Forest Wildcat
2012102294,2001103114,ダイワメジャー,2001103460,キングカメハメハ
2012102296,1998101554,マンハッタンカフェ,000a001d7e,Kingmambo(米)
2012102298,2000101426,ネオユニヴァース,000a010545,Mineshaft(米)
2012102301,2003110212,キンシャサノキセキ,000a0022e1,Giant's Causeway(米)
2012102305,000a011996,ハービンジャーHarbinger(英),000a00033a,サンデーサイレンスSunday Silence(米)
2012102308,2001103114,ダイワメジャー,1996190001,Montjeu(愛)
2012102314,2001103460,キングカメハメハ,000a000082,ブライアンズタイムBrian's Time(米)
2012102321,000a011099,シニスターミニスターSinister Minister(米),000a00fa33,カリズマティックCharismatic(米)
2012102332,1997105461,ニューイングランド,000a0000b0,コマンダーインチーフCommander in Chief(英)
2012102333,2001190004,バゴBago(仏),1998101516,アグネスタキオン
2012102341,000a0108d1,ケイムホームCame Home(米),000a000258,ノーザンテーストNorthern Taste(加)
2012102342,000a00fe9b,プリサイスエンドPrecise End(米),000a000054,Barathea
2012102345,000a010542,エンパイアメーカーEmpire Maker(米),1995103211,スペシャルウィーク
2012102348,1998101554,マンハッタンカフェ,000a001bea,Seeking the Gold
2012102352,000a011227,フォーティナイナーズサンFourty Niners Son(米),000a001a98,Storm Cat(米)
2012102357,2002100978,カネヒキリ,1995108742,エルコンドルパサー
2012102359,2000102261,サクラプレジデント,000a0001d4,ラムタラLammtarra(米)
2012102360,2002107254,ワンダースピード,000a0019b4,Silver Hawk
2012102361,2001190004,バゴBago(仏),000a0002a6,リアルシャダイReal Shadai(米)
2012102364,1994108729,ステイゴールド,000a0019b4,Silver Hawk
2012102367,000a0003a1,ワイルドラッシュWild Rush(米),000a000d9a,ストローズクリークStrodes Creek(米)
2012102394,2002100877,ヴァーミリアン,000a00021b,ミルジョージ
2012102402,2000101426,ネオユニヴァース,000a001cd6,Gulch
2012102404,000a0108d1,ケイムホームCame Home(米),1992109618,フジキセキ
2012102406,1997100569,アッミラーレ,1987105368,メジロライアン
2012102414,1995108676,グラスワンダー,000a00033a,サンデーサイレンスSunday Silence(米)
2012102418,000a0003a1,ワイルドラッシュWild Rush(米),000a00006e,ブラックタイアフェアーBlack Tie Affair(愛)
2012102421,1999106689,ゴールドアリュール,000a010542,エンパイアメーカーEmpire Maker(米)
2012102422,1998110135,クロフネ,000a00033a,サンデーサイレンスSunday Silence(米)
2012102434,2001103189,スウィフトカレント,000a0003bd,マルゼンスキー
2012102443,1998190004,ファルブラヴFalbrav(愛),000a00035c,サンダーガルチThunder Gulch(米)
2012102446,2003110212,キンシャサノキセキ,000a00025e,オジジアンOgygian(米)
2012102452,2004102987,アドマイヤオーラ,000a00013a,フレンチデピュティFrench Deputy(米)
2012102453,1999110191,アサクサデンエン,1996107396,アドマイヤベガ
2012102456,1998110135,クロフネ,000a0001aa,ジョリーズヘイローJolie's Halo(米)
2012102460,1994108729,ステイゴールド,000a001be1,Gone West
2012102463,2001103460,キングカメハメハ,000a001dde,Polish Precedent(米)
2012102466,000a010542,エンパイアメーカーEmpire Maker(米),000a0000b5,コロナドズクエストCoronado's Quest(米)
2012102467,000a00013a,フレンチデピュティFrench Deputy(米),000a000d77,オペラハウスOpera House(英)
2012102468,000a011135,チチカステナンゴChichicastenango(仏),1995103211,スペシャルウィーク
2012102474,2002100978,カネヒキリ,1988107894,リンドシェーバー
2012102477,2003102809,オンファイア,1989108341,サクラバクシンオー
2012102486,2000101426,ネオユニヴァース,000a001b4d,Rainbow Quest(米)
2012102494,1996110138,サウスヴィグラス,000a0001a7,ジェイドロバリーJade Robbery(米)
2012102498,000a011996,ハービンジャーHarbinger(英),000a00033a,サンデーサイレンスSunday Silence(米)
2012102503,2003102461,ソングオブウインド,000a001bea,Seeking the Gold
2012102504,2002100877,ヴァーミリアン,000a0003a1,ワイルドラッシュWild Rush(米)
2012102511,2000101517,ゼンノロブロイ,1983109006,トニービンTony Bin(愛)
2012102519,1999110099,シンボリクリスエス,000a0022cf,Fusaichi Pegasus
2012102520,2001103038,ハーツクライ,000a0000b0,コマンダーインチーフCommander in Chief(英)
2012102521,2001103460,キングカメハメハ,000a00010f,エンドスウィープEnd Sweep(米)
2012102528,2003102991,アドマイヤムーン,000a0000b5,コロナドズクエストCoronado's Quest(米)
2012102532,000a010eaa,スニッツェルSnitzel(豪),1992109618,フジキセキ
2012102542,000a010542,エンパイアメーカーEmpire Maker(米),000a00033a,サンデーサイレンスSunday Silence(米)
2012102545,2003110212,キンシャサノキセキ,000a000843,ウォーニングWarning(英)
2012102554,000a011625,コマンズCommands(豪),1995104427,キングヘイロー
2012102555,1994109686,タイキシャトル,000a001a98,Storm Cat(米)
2012102557,000a0109d5,スタチューオブリバティStatue of Liberty(米),1983109006,トニービンTony Bin(愛)
2012102561,1998190003,ストーミングホームStorming Home(英),000a010a62,Kheleyf
2012102566,1998101554,マンハッタンカフェ,000a00fa41,ストラヴィンスキー
2012102572,1999106756,デュランダル,1995108742,エルコンドルパサー
2012102577,1999110099,シンボリクリスエス,000a000d5b,フェアジャッジメントFair Judgment(米)
2012102583,1997106560,スターリングローズ,000a000082,ブライアンズタイムBrian's Time(米)
2012102594,1995108676,グラスワンダー,1992109618,フジキセキ
2012102602,000a0108d1,ケイムホームCame Home(米),000a000082,ブライアンズタイムBrian's Time(米)
2012102604,000a00227c,シルバーチャームSilver Charm(米),000a0001a7,ジェイドロバリーJade Robbery(米)
2012102620,2002102706,エイシンデピュティ,000a000134,フォーティナイナーForty Niner(米)
2012102624,1995104427,キングヘイロー,1989108341,サクラバクシンオー
2012102630,1994108729,ステイゴールド,000a00016d,ハープアイルHarp Islet(米)
2012102633,000a010a10,ロージズインメイRoses in May(米),1992102988,マヤノトップガン
2012102641,1996110138,サウスヴィグラス,000a0017d2,Green Desert
2012102648,1995104427,キングヘイロー,000a00fa36,マリエンバードMarienbard(愛)
2012102649,1996110138,サウスヴィグラス,1986109001,カコイーシーズCacoethes(米)
2012102650,2001190004,バゴBago(仏),000a0000df,デヒアDehere(米)
2012102651,000a010541,アルデバランIIAldebaran(米),000a0002f0,シャーディーShaadi(米)
2012102659,1997106560,スターリングローズ,1985102167,オグリキャップ
2012102673,2005101358,ディープスカイ,000a002072,Honour and Glory
2012102675,000a011227,フォーティナイナーズサンFourty Niners Son(米),000a000d69,スキャンScan(米)
2012102676,1996110138,サウスヴィグラス,000a000082,ブライアンズタイムBrian's Time(米)
2012102678,2003110212,キンシャサノキセキ,1998110135,クロフネ
2012102682,1995103211,スペシャルウィーク,000a000d5d,アジュディケーティングAdjudicating(米)
2012102691,000a011227,フォーティナイナーズサンFourty Niners Son(米),1992102988,マヤノトップガン
2012102692,000a010542,エンパイアメーカーEmpire Maker(米),000a000134,フォーティナイナーForty Niner(米)
2012102698,000a010542,エンパイアメーカーEmpire Maker(米),1994109686,タイキシャトル
2012102699,2001103460,キングカメハメハ,000a00185d,Sadler's Wells(米)
2012102701,2004103328,スクリーンヒーロー,1996106512,アドマイヤコジーン
2012102702,2002100978,カネヒキリ,1998101516,アグネスタキオン
2012102705,2002106885,コパノフウジン,000a00013a,フレンチデピュティFrench Deputy(米)
2012102707,2002100978,カネヒキリ,1997110025,アグネスデジタル
2012102708,1998110135,クロフネ,1995108742,エルコンドルパサー
2012102714,2001190004,バゴBago(仏),2001103038,ハーツクライ
2012102726,2008110119,ロッコウオロシ,000a000148,ジェネラスGenerous(愛)
2012102727,2004103328,スクリーンヒーロー,1994109686,タイキシャトル
2012102729,000a010542,エンパイアメーカーEmpire Maker(米),000a000134,フォーティナイナーForty Niner(米)
2012102736,1999110191,アサクサデンエン,1998110135,クロフネ
2012102740,2001190004,バゴBago(仏),000a00033a,サンデーサイレンスSunday Silence(米)
2012102741,2001103038,ハーツクライ,000a000d69,スキャンScan(米)
2012102743,1998101554,マンハッタンカフェ,000a00013a,フレンチデピュティFrench Deputy(米)
2012102746,000a000d77,オペラハウスOpera House(英),1988101025,トウカイテイオー
2012102747,2003104570,マツリダゴッホ,000a000d6b,ヘクタープロテクターHector Protector(米)
2012102748,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1995108676,グラスワンダー
2012102753,2001100650,メイショウボーラー,000a000d69,スキャンScan(米)
2012102758,000a010541,アルデバランIIAldebaran(米),1995103211,スペシャルウィーク
2012102764,000a01151b,ジャイアントレッカーGiant Wrecker(米),000a0000c0,クリスタルグリッターズCrystal Glitters(米)
2012102766,000a01151b,ジャイアントレッカーGiant Wrecker(米),000a000134,フォーティナイナーForty Niner(米)
2012102771,1999106689,ゴールドアリュール,000a001ff2,Belong to Me
2012102773,2001103038,ハーツクライ,1998110135,クロフネ
2012102774,2001103460,キングカメハメハ,1995108676,グラスワンダー
2012102779,2004102987,アドマイヤオーラ,000a001bda,Cozzene
2012102781,1996106512,アドマイヤコジーン,1998110135,クロフネ
2012102789,1998102595,ショウナンカンプ,1987107235,メジロマックイーン
2012102794,1999105945,バランスオブゲーム,000a010d4d,Hawk Wing
2012102808,2003104570,マツリダゴッホ,000a001f5a,Salt Lake
2012102810,2002100877,ヴァーミリアン,1996107396,アドマイヤベガ
2012102815,2002100816,ディープインパクト,000a001d7d,Zafonic(米)
2012102816,2002100978,カネヒキリ,000a002276,Tale of the Cat(米)
2012102820,2002100978,カネヒキリ,000a000348,タバスコキャットTabasco Cat(米)
2012102825,2003102542,マルカシェンク,000a00007c,ボストンハーバーBoston Harbor(米)
2012102830,000a011099,シニスターミニスターSinister Minister(米),000a0001d4,ラムタラLammtarra(米)
2012102832,2001103160,ハイアーゲーム,000a001beb,Woodman
2012102840,2001103890,スズカマンボ,000a0000cc,ダンシングブレーヴDancing Brave(米)
2012102843,2003102991,アドマイヤムーン,1998101554,マンハッタンカフェ
2012102845,1996110138,サウスヴィグラス,000a00fa33,カリズマティックCharismatic(米)
2012102848,000a01176a,パイロPyro(米),1991103224,シアトルスズカ
2012102849,2001103890,スズカマンボ,1999110099,シンボリクリスエス
2012102852,2003110212,キンシャサノキセキ,000a00fd81,High Yield(米)
2012102855,1996110138,サウスヴィグラス,000a00033a,サンデーサイレンスSunday Silence(米)
2012102856,1996110138,サウスヴィグラス,000a000d99,スキャターザゴールドScatter the Gold(加)
2012102872,1995100385,スマートボーイ,1996110138,サウスヴィグラス
2012102880,1995100385,スマートボーイ,1998101516,アグネスタキオン
2012102883,2001103890,スズカマンボ,000a000082,ブライアンズタイムBrian's Time(米)
2012102886,000a0118e8,バトルプランBattle Plan(米),000a00033a,サンデーサイレンスSunday Silence(米)
2012102889,1995100385,スマートボーイ,000a0000d1,デインヒルDanehill(米)
2012102897,1996110138,サウスヴィグラス,1985109002,アサティスAssatis(米)
2012102901,2001103890,スズカマンボ,000a000013,アフリートAfleet(加)
2012102904,1998110135,クロフネ,000a0016eb,Caerleon(米)
2012102907,2002100877,ヴァーミリアン,000a0001a7,ジェイドロバリーJade Robbery(米)
2012102915,2001103114,ダイワメジャー,1995108742,エルコンドルパサー
2012102921,2002100978,カネヒキリ,000a000320,ソヴィエトスターSoviet Star(米)
2012102926,2002100978,カネヒキリ,000a000d69,スキャンScan(米)
2012102935,2001103038,ハーツクライ,000a001d7e,Kingmambo(米)
2012102936,1994109686,タイキシャトル,2001103460,キングカメハメハ
2012102939,2000101517,ゼンノロブロイ,000a010270,High Chaparral(愛)
2012102942,2002100877,ヴァーミリアン,1994109686,タイキシャトル
2012102955,1993109220,フサイチコンコルド,000a000d6b,ヘクタープロテクターHector Protector(米)
2012102956,2001103038,ハーツクライ,1989108341,サクラバクシンオー
2012102958,000a010eaa,スニッツェルSnitzel(豪),000a001bd5,Bering
2012102961,1997110025,アグネスデジタル,1983104853,ラグビーボール
2012102963,1994109361,ブラックホーク,1988107894,リンドシェーバー
2012102964,2002107254,ワンダースピード,000a00033a,サンデーサイレンスSunday Silence(米)
2012102967,2003102955,フサイチリシャール,1989108341,サクラバクシンオー
2012102972,1994108729,ステイゴールド,2001103460,キングカメハメハ
2012102975,1990109700,ホワイトマズルWhite Muzzle(英),000a00035e,ティンバーカントリーTimber Country(米)
2012102978,2002100877,ヴァーミリアン,000a0022cf,Fusaichi Pegasus
2012102981,2002104665,ワイルドワンダー,000a001d7e,Kingmambo(米)
2012102983,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1992109612,タヤスツヨシ
2012102984,2001100650,メイショウボーラー,1992109618,フジキセキ
2012102985,1998101786,ジャングルポケット,1998101516,アグネスタキオン
2012102988,000a00035e,ティンバーカントリーTimber Country(米),1995106667,タックスパラダイス
2012103004,2001104554,アジュディミツオー,000a0017b2,Dixieland Band
2012103018,000a010542,エンパイアメーカーEmpire Maker(米),000a0000b0,コマンダーインチーフCommander in Chief(英)
2012103026,1994108729,ステイゴールド,000a0003bd,マルゼンスキー
2012103029,000a011996,ハービンジャーHarbinger(英),000a010db6,Monsun
2012103031,000a000d77,オペラハウスOpera House(英),1990109700,ホワイトマズルWhite Muzzle(英)
2012103032,2000101517,ゼンノロブロイ,000a00007c,ボストンハーバーBoston Harbor(米)
2012103033,1989108341,サクラバクシンオー,2000101517,ゼンノロブロイ
2012103041,2002100816,ディープインパクト,1998110135,クロフネ
2012103044,2003102809,オンファイア,1989108341,サクラバクシンオー
2012103064,2001103460,キングカメハメハ,000a00033a,サンデーサイレンスSunday Silence(米)
2012103069,1998102595,ショウナンカンプ,1992109618,フジキセキ
2012103072,2001103038,ハーツクライ,000a0000c0,クリスタルグリッターズCrystal Glitters(米)
2012103076,2001190004,バゴBago(仏),1983104853,ラグビーボール
2012103079,1999106689,ゴールドアリュール,1987107235,メジロマックイーン
2012103081,1999100226,タニノギムレット,2001103460,キングカメハメハ
2012103088,1993103280,エイシンサンディ,1982101222,サクラユタカオー
2012103090,2003102461,ソングオブウインド,1998110135,クロフネ
2012103096,2002104686,サクラオリオン,1998101516,アグネスタキオン
2012103097,2002104686,サクラオリオン,000a00033a,サンデーサイレンスSunday Silence(米)
2012103108,000a000082,ブライアンズタイムBrian's Time(米),000a0001d4,ラムタラLammtarra(米)
2012103110,1995108676,グラスワンダー,000a001cd6,Gulch
2012103115,000a010a10,ロージズインメイRoses in May(米),1992190011,ピルサドスキーPilsudski(愛)
2012103117,000a01176a,パイロPyro(米),1993109220,フサイチコンコルド
2012103119,000a01176a,パイロPyro(米),1989108341,サクラバクシンオー
2012103129,2001103160,ハイアーゲーム,000a00fa33,カリズマティックCharismatic(米)
2012103134,1994109686,タイキシャトル,1993190001,エリシオHelissio(仏)
2012103138,2000101517,ゼンノロブロイ,000a000082,ブライアンズタイムBrian's Time(米)
2012103141,1994108729,ステイゴールド,000a0000cc,ダンシングブレーヴDancing Brave(米)
2012103142,2002100816,ディープインパクト,000a0000df,デヒアDehere(米)
2012103146,1998101786,ジャングルポケット,1998110135,クロフネ
2012103151,000a00fe9b,プリサイスエンドPrecise End(米),1996107396,アドマイヤベガ
2012103153,1995103211,スペシャルウィーク,000a00231f,Elusive Quality
2012103156,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1999110099,シンボリクリスエス
2012103158,1998101554,マンハッタンカフェ,000a0022b9,Grand Slam
2012103168,1998101786,ジャングルポケット,1998101554,マンハッタンカフェ
2012103176,1994108729,ステイゴールド,000a0022e1,Giant's Causeway(米)
2012103180,1994108729,ステイゴールド,000a000082,ブライアンズタイムBrian's Time(米)
2012103181,000a0003a1,ワイルドラッシュWild Rush(米),1993109220,フサイチコンコルド
2012103182,000a010542,エンパイアメーカーEmpire Maker(米),1998101554,マンハッタンカフェ
2012103185,000a0003a1,ワイルドラッシュWild Rush(米),000a0015fc,Seattle Slew
2012103188,2000101517,ゼンノロブロイ,000a001d37,A.P. Indy
2012103189,1990109700,ホワイトマズルWhite Muzzle(英),1995108742,エルコンドルパサー
2012103191,000a010542,エンパイアメーカーEmpire Maker(米),000a000221,マイニングMining(米)
2012103193,2002100816,ディープインパクト,000a002071,Unbridled's Song(米)
2012103195,1995104427,キングヘイロー,000a00025e,オジジアンOgygian(米)
2012103200,2000101517,ゼンノロブロイ,000a0000df,デヒアDehere(米)
2012103204,2002100877,ヴァーミリアン,000a000013,アフリートAfleet(加)
2012103205,2003102991,アドマイヤムーン,000a000082,ブライアンズタイムBrian's Time(米)
2012103207,1997110025,アグネスデジタル,000a0001d4,ラムタラLammtarra(米)
2012103211,1994108729,ステイゴールド,1989109110,パラダイスクリークParadise Creek(米)
2012103213,2001103114,ダイワメジャー,000a00fa4b,Tiznow
2012103214,1997110025,アグネスデジタル,000a001c68,Red Ransom
2012103216,2000101517,ゼンノロブロイ,2001103460,キングカメハメハ
2012103219,2002100816,ディープインパクト,000a0022e1,Giant's Causeway(米)
2012103224,2002100877,ヴァーミリアン,1998101554,マンハッタンカフェ
2012103241,000a011996,ハービンジャーHarbinger(英),1993109188,ダンスインザダーク
2012103249,000a0103b9,ヨハネスブルグJohannesburg(米),1989108341,サクラバクシンオー
2012103258,2000101517,ゼンノロブロイ,000a0000e7,デザートキングDesert King(愛)
2012103262,1996110138,サウスヴィグラス,1993109219,バブルガムフェロー
2012103265,1999106738,ローエングリン,1987102798,ダイタクヘリオス
2012103282,000a00013a,フレンチデピュティFrench Deputy(米),000a0022cd,Touch Gold
2012103286,1999104188,ヤマニンセラフィム,000a000006,トワイニングTwining(米)
2012103287,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),000a00033a,サンデーサイレンスSunday Silence(米)
2012103291,1995108558,マイネルラヴ,1985109001,キャロルハウスCarroll House(愛)
2012103292,2001100650,メイショウボーラー,1992109618,フジキセキ
2012103293,2001103312,ブラックタイド,000a000013,アフリートAfleet(加)
2012103296,2002100877,ヴァーミリアン,000a0000df,デヒアDehere(米)
2012103298,2002100877,ヴァーミリアン,000a000013,アフリートAfleet(加)
2012103305,2001103114,ダイワメジャー,000a000178,ヘネシーHennessy(米)
2012103307,2001103435,カンパニー,000a0016eb,Caerleon(米)
2012103318,1998110135,クロフネ,000a000134,フォーティナイナーForty Niner(米)
2012103325,1996110138,サウスヴィグラス,1993190001,エリシオHelissio(仏)
2012103337,2003102205,メイショウサムソン,000a00fa35,ウォーエンブレムWar Emblem(米)
2012103338,2001103460,キングカメハメハ,000a00033a,サンデーサイレンスSunday Silence(米)
2012103341,1998110135,クロフネ,1995103211,スペシャルウィーク
2012103348,1993103280,エイシンサンディ,1997110025,アグネスデジタル
2012103351,2002102706,エイシンデピュティ,1995103211,スペシャルウィーク
2012103352,000a00035e,ティンバーカントリーTimber Country(米),1985103538,サッカーボーイ
2012103354,2002100877,ヴァーミリアン,000a000d89,シアトルダンサーIISeattle Dancer(米)
2012103355,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1993109219,バブルガムフェロー
2012103356,1989108341,サクラバクシンオー,1994105719,サニーブライアン
2012103357,000a0118e8,バトルプランBattle Plan(米),1994109361,ブラックホーク
2012103365,2001103114,ダイワメジャー,000a000134,フォーティナイナーForty Niner(米)
2012103375,2000101550,オレハマッテルゼ,1998190003,ストーミングホームStorming Home(英)
2012103376,1994108729,ステイゴールド,1992190005,Singspiel(愛)
2012103379,2002100877,ヴァーミリアン,000a000354,テンビーTenby(英)
2012103383,2003104570,マツリダゴッホ,000a000d6b,ヘクタープロテクターHector Protector(米)
2012103387,2002100996,サムライハート,000a000d8a,ソウルオブザマターSoul of the Matter(米)
2012103388,2002100996,サムライハート,000a000134,フォーティナイナーForty Niner(米)
2012103398,2001103114,ダイワメジャー,000a002071,Unbridled's Song(米)
2012103399,000a011099,シニスターミニスターSinister Minister(米),000a000134,フォーティナイナーForty Niner(米)
2012103404,2001103312,ブラックタイド,1977103827,アンバーシャダイ
2012103405,1994109686,タイキシャトル,1995103211,スペシャルウィーク
2012103408,1994108729,ステイゴールド,000a001d37,A.P. Indy
2012103410,000a0108d1,ケイムホームCame Home(米),1979101459,ホリスキー
2012103425,000a00fa33,カリズマティックCharismatic(米),000a0000b0,コマンダーインチーフCommander in Chief(英)
2012103426,2001110257,ヴリル,000a000d72,アーミジャーArmiger(英)
2012103429,2004103328,スクリーンヒーロー,000a001815,Diesis
2012103439,2003110212,キンシャサノキセキ,1998110135,クロフネ
2012103443,000a000082,ブライアンズタイムBrian's Time(米),1999110099,シンボリクリスエス
2012103453,000a00fa34,スウェプトオーヴァーボードSwept Overboard(米),1977103827,アンバーシャダイ
2012103457,000a0108d1,ケイムホームCame Home(米),000a0000df,デヒアDehere(米)
2012103471,000a010542,エンパイアメーカーEmpire Maker(米),1985109002,アサティスAssatis(米)
2012103472,000a011996,ハービンジャーHarbinger(英),1998101786,ジャングルポケット
2012103474,000a010542,エンパイアメーカーEmpire Maker(米),000a0001d4,ラムタラLammtarra(米)
2012103476,2001103114,ダイワメジャー,1994109686,タイキシャトル
2012103477,000a010542,エンパイアメーカーEmpire Maker(米),1995104953,ビワタケヒデ
2012103478,000a010542,エンパイアメーカーEmpire Maker(米),000a00013a,フレンチデピュティFrench Deputy(米)
2012103479,1995108676,グラスワンダー,000a00033a,サンデーサイレンスSunday Silence(米)
2012103484,2005101358,ディープスカイ,000a0001d4,ラムタラLammtarra(米)
2012103485,2001103890,スズカマンボ,1988109108,スターオブコジーンStar of Cozzene(米)
2012103486,000a0109d5,スタチューオブリバティStatue of Liberty(米),1998101516,アグネスタキオン
2012103489,000a010542,エンパイアメーカーEmpire Maker(米),000a00033a,サンデーサイレンスSunday Silence(米)
2012103491,000a0103b9,ヨハネスブルグJohannesburg(米),1995108742,エルコンドルパサー
2012103492,000a0003a1,ワイルドラッシュWild Rush(米),1985109002,アサティスAssatis(米)
2012103493,2005101358,ディープスカイ,000a000013,アフリートAfleet(加)
2012103494,1998101554,マンハッタンカフェ,000a00184b,Mt. Livermore
2012103495,000a010541,アルデバランIIAldebaran(米),000a000d5d,アジュディケーティングAdjudicating(米)
2012103496,1999110099,シンボリクリスエス,1993109188,ダンスインザダーク
2012103499,1994109686,タイキシャトル,000a00007c,ボストンハーバーBoston Harbor(米)
2012103502,1990109700,ホワイトマズルWhite Muzzle(英),000a000082,ブライアンズタイムBrian's Time(米)
2012103504,2003110212,キンシャサノキセキ,000a001a98,Storm Cat(米)
2012103506,2003110212,キンシャサノキセキ,000a0000df,デヒアDehere(米)
2012103508,1997110025,アグネスデジタル,1983109006,トニービンTony Bin(愛)
2012103521,2001190004,バゴBago(仏),000a00033a,サンデーサイレンスSunday Silence(米)
2012103529,000a010542,エンパイアメーカーEmpire Maker(米),1993109220,フサイチコンコルド
2012103532,1994108729,ステイゴールド,1985103538,サッカーボーイ
2012103538,1999104188,ヤマニンセラフィム,1998110135,クロフネ
2012103539,1993103280,エイシンサンディ,000a000013,アフリートAfleet(加)
2012103540,000a00fe9b,プリサイスエンドPrecise End(米),1992190005,Singspiel(愛)
2012103554,1994108729,ステイゴールド,000a0022ea,Distorted Humor(米)
2012103557,1995108558,マイネルラヴ,000a000287,ポリッシュネイビーPolish Navy(米)
2012103563,2002100978,カネヒキリ,000a0022d0,Lemon Drop Kid
2012103571,000a011135,チチカステナンゴChichicastenango(仏),1993109188,ダンスインザダーク
2012103572,1999100226,タニノギムレット,000a00013a,フレンチデピュティFrench Deputy(米)
2012103577,1995108676,グラスワンダー,000a000d6b,ヘクタープロテクターHector Protector(米)
